title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
Naruto Shippuden: Ninja Destiny 2,Nintendo DS,7.5,2009,9,11,5090,Fighting,Takara Tomy,0.19,0.03,0.13,0.02,0.37,55,12,5.7,11
Dead Space Extraction,Wii,8.5,2009,9,24,4085,Shooter,Electronic Arts,0.33,0.11,0.01,0.04,0.48,82,76,8.1,82
Kingdom Hearts 358/2 Days,Nintendo DS,8.0,2009,9,28,831,Role-Playing,Square Enix,1.11,0.27,0.53,0.14,2.04,75,53,7.8,162
Scooby-Doo! First Frights,Nintendo DS,5.0,2009,9,28,2401,Action,Warner Bros. Interactive Entertainment,0.63,0.17,0.0,0.07,0.87,,,,
MySims Agents,Wii,7.8,2009,9,25,1986,Adventure,Electronic Arts,0.62,0.32,0.0,0.1,1.05,60,5,tbd,
Mario & Luigi: Bowser's Inside Story,Nintendo DS,9.5,2009,9,10,320,Role-Playing,Nintendo,2.26,0.48,0.81,0.27,3.83,,,,
Spyborgs,Wii,7.5,2009,9,22,10155,Action,Capcom,0.1,0.01,0.0,0.01,0.11,66,30,6.3,6
Teenage Mutant Ninja Turtles: Smash-Up,Wii,7.0,2009,9,22,5223,Fighting,Ubisoft,0.33,0.0,0.0,0.03,0.36,67,34,8.2,21
Mini Ninjas,Nintendo DS,4.0,2009,9,25,5292,Action,Eidos Interactive,0.17,0.15,0.0,0.04,0.35,79,9,8.3,12
MySims Agents,Nintendo DS,4.9,2009,9,29,1901,Adventure,Electronic Arts,0.55,0.43,0.0,0.11,1.08,60,5,tbd,
Mini Ninjas,Wii,7.6,2009,9,22,5105,Action,Eidos Interactive,0.17,0.17,0.0,0.04,0.37,79,9,8.3,12
Wizards of Waverly Place,Nintendo DS,5.0,2009,9,22,2400,Misc,Disney Interactive Studios,0.59,0.2,0.0,0.08,0.87,58,7,tbd,
NHL 2K10,Wii,8.0,2009,9,18,5200,Sports,Take-Two Interactive,0.33,0.01,0.0,0.03,0.36,,,8.5,4
Tornado Outbreak,Wii,8.1,2009,10,5,10251,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,71,7,8.2,5
Family Fun Football,Wii,4.0,2009,10,5,10065,Sports,Tecmo Koei,0.1,0.0,0.0,0.01,0.11,,,tbd,
Battle of Giants: Dragons,Nintendo DS,7.2,2009,10,2,3222,Strategy,Ubisoft,0.31,0.25,0.0,0.06,0.63,,,6,4
Baseball Blast!,Wii,6.0,2009,10,6,8925,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15,,,,
Wii Fit Plus,Wii,8.2,2009,10,2,15,Sports,Nintendo,9.09,8.59,2.53,1.79,22.0,80,33,7.4,52
Spore Hero,Wii,6.1,2009,10,9,4716,Simulation,Electronic Arts,0.36,0.03,0.0,0.03,0.41,61,23,7.1,36
Marvel: Ultimate Alliance 2,Nintendo DS,5.8,2009,10,9,7561,Role-Playing,Activision,0.16,0.03,0.0,0.02,0.2,73,75,7.3,82
A Boy and His Blob,Wii,7.6,2009,10,9,7181,Platform,Majesco Entertainment,0.19,0.02,0.0,0.02,0.22,80,43,8.7,35
DJ Hero,Wii,9.0,2009,10,26,2660,Misc,Activision,0.47,0.23,0.0,0.07,0.77,84,72,8,42
JU-ON: The Grudge,Wii,2.5,2009,10,23,10286,Action,Rising Star Games,0.08,0.01,0.01,0.01,0.11,39,32,5.6,34
Cooking Mama 3: Shop & Chop,Nintendo DS,7.0,2009,10,23,1013,Simulation,505 Games,0.83,0.66,0.08,0.18,1.75,,,,
Spore Hero Arena,Nintendo DS,3.8,2009,10,22,7672,Simulation,Electronic Arts,0.18,0.0,0.0,0.01,0.2,49,11,2.6,8
Jam Sessions 2,Nintendo DS,7.0,2009,10,22,12253,Misc,Ubisoft,0.06,0.0,0.0,0.0,0.06,66,7,tbd,
Deca Sports 2,Wii,5.3,2009,10,23,2505,Sports,Hudson Soft,0.33,0.34,0.09,0.07,0.82,49,7,tbd,
Disney Sing It: Pop Hits,Wii,6.8,2009,10,23,1268,Misc,Disney Interactive Studios,1.08,0.28,0.0,0.13,1.49,,,tbd,
WWE SmackDown vs. Raw 2010,Nintendo DS,7.9,2009,10,20,3739,Fighting,THQ,0.35,0.14,0.0,0.05,0.54,81,38,8.1,55
Bakugan: Battle Brawlers,Wii,6.2,2009,10,20,2976,Action,Activision,0.6,0.03,0.0,0.05,0.68,60,6,6.7,7
WWE SmackDown vs. Raw 2010,Wii,8.0,2009,10,20,2740,Fighting,THQ,0.51,0.17,0.0,0.07,0.75,81,38,8.1,55
Bass Pro Shops: The Strike,Wii,4.8,2009,10,15,4069,Sports,XS Games,0.45,0.0,0.0,0.03,0.49,,,7.6,5
Mario & Sonic at the Olympic Winter Games,Wii,6.5,2009,10,14,234,Sports,Sega,1.89,1.99,0.22,0.48,4.58,,,,
Marvel Super Hero Squad,Nintendo DS,5.9,2009,10,21,4612,Fighting,THQ,0.37,0.02,0.0,0.03,0.42,61,4,2.8,4
Bakugan: Battle Brawlers,Nintendo DS,6.0,2009,10,20,1393,Action,Activision,1.27,0.02,0.0,0.09,1.39,60,6,6.7,7
Game Party 3,Wii,2.5,2009,10,20,1043,Puzzle,Warner Bros. Interactive Entertainment,1.43,0.16,0.0,0.12,1.71,37,4,tbd,
Astro Boy: The Video Game,Wii,5.7,2009,10,28,10254,Action,D3Publisher,0.1,0.0,0.0,0.01,0.11,56,4,5,4
Drawn to Life: The Next Chapter,Wii,6.2,2009,10,28,2704,Puzzle,THQ,0.29,0.39,0.0,0.08,0.76,58,22,6,8
A Witch's Tale,Nintendo DS,6.0,2009,10,21,10002,Role-Playing,Nippon Ichi Software,0.08,0.0,0.03,0.01,0.11,50,17,6.2,9
Marvel Super Hero Squad,Wii,5.8,2009,10,20,5078,Fighting,THQ,0.31,0.03,0.0,0.03,0.38,61,4,2.8,4
Mario & Sonic at the Olympic Winter Games,Nintendo DS,7.5,2009,10,19,371,Sports,Sega,1.22,1.66,0.27,0.38,3.52,,,,
Astro Boy: The Video Game,Nintendo DS,4.0,2009,10,28,10508,Action,D3Publisher,0.09,0.0,0.0,0.01,0.1,56,4,5,4
Drawn to Life: The Next Chapter,Nintendo DS,6.7,2009,10,27,3112,Puzzle,THQ,0.45,0.14,0.0,0.06,0.65,58,22,6,8
The Biggest Loser,Wii,7.7,2009,10,27,1899,Sports,THQ,0.87,0.12,0.0,0.09,1.08,,,,
Nostalgia,Nintendo DS,7.2,2009,10,27,7736,Role-Playing,Tecmo Koei,0.16,0.0,0.02,0.01,0.19,72,36,7.6,19
Pokemon Mystery Dungeon: Explorers of Sky,Nintendo DS,4.9,2009,10,13,1180,Role-Playing,Nintendo,0.58,0.44,0.44,0.12,1.58,54,26,9,133
Space Invaders Extreme 2,Nintendo DS,8.0,2009,10,19,7782,Shooter,Square Enix,0.17,0.01,0.0,0.01,0.19,82,38,7.1,8
FIFA Soccer 10,Wii,7.7,2009,10,19,2102,Sports,Electronic Arts,0.23,0.65,0.0,0.11,0.99,91,56,7.6,203
Rabbids Go Home,Wii,8.5,2009,11,3,1791,Platform,Ubisoft,0.26,0.75,0.0,0.14,1.14,78,50,8.3,32
LEGO Rock Band,Nintendo DS,8.4,2009,11,4,4278,Misc,Warner Bros. Interactive Entertainment,0.33,0.09,0.0,0.04,0.46,70,15,6.8,6
Squeeballs Party,Wii,5.8,2009,11,4,7869,Puzzle,Performance Designed Products,0.18,0.0,0.0,0.01,0.19,59,16,tbd,
Where the Wild Things Are,Wii,4.7,2009,11,2,9670,Platform,Warner Bros. Interactive Entertainment,0.11,0.0,0.0,0.01,0.12,,,tbd,
FIFA Soccer 10,Nintendo DS,8.0,2009,10,30,3436,Sports,Electronic Arts,0.14,0.37,0.0,0.07,0.59,91,56,7.6,203
Cabela's Big Game Hunter 2010,Wii,5.5,2009,10,30,1050,Sports,Activision Value,1.58,0.0,0.0,0.12,1.7,,,7.8,4
SimAnimals Africa,Nintendo DS,6.7,2009,11,4,10264,Simulation,Electronic Arts,0.08,0.02,0.0,0.01,0.11,53,7,tbd,
NERF N-Strike Elite,Wii,7.5,2009,11,3,2056,Shooter,Electronic Arts,0.93,0.0,0.0,0.07,1.0,67,12,4.5,6
Shaun White Snowboarding: World Stage,Wii,7.6,2009,11,9,5807,Sports,Ubisoft,0.25,0.04,0.0,0.02,0.31,72,33,8.7,30
LEGO Rock Band,Wii,5.5,2009,11,3,2879,Misc,Warner Bros. Interactive Entertainment,0.42,0.22,0.0,0.07,0.71,70,15,6.8,6
Band Hero,Wii,8.3,2009,11,3,2093,Misc,Activision,0.6,0.3,0.0,0.09,0.99,79,20,6.6,15
Hasbro Family Game Night 2,Wii,7.1,2009,11,3,1409,Misc,Electronic Arts,0.71,0.53,0.0,0.13,1.38,63,16,6.3,6
Band Hero,Nintendo DS,7.5,2009,11,3,4376,Misc,Activision,0.21,0.19,0.0,0.05,0.45,79,20,6.6,15
Star Wars Battlefront: Elite Squadron,Nintendo DS,6.9,2009,11,9,3838,Shooter,LucasArts,0.44,0.04,0.0,0.04,0.52,63,25,8,41
SimAnimals Africa,Wii,5.5,2009,11,6,9604,Simulation,Electronic Arts,0.1,0.01,0.0,0.01,0.13,53,7,tbd,
We Cheer 2,Wii,6.5,2009,11,6,6480,Simulation,Namco Bandai Games,0.24,0.0,0.0,0.02,0.26,64,7,tbd,
The Biggest Loser,Nintendo DS,6.8,2009,11,5,5624,Sports,THQ,0.18,0.11,0.0,0.03,0.32,,,,
Where the Wild Things Are,Nintendo DS,6.5,2009,11,5,9007,Platform,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.01,0.14,,,tbd,
Assassin's Creed II: Discovery,Nintendo DS,8.0,2009,11,18,6143,Action,Ubisoft,0.15,0.11,0.0,0.03,0.28,69,20,7.3,22
LEGO Indiana Jones 2: The Adventure Continues,Wii,6.0,2009,11,18,1349,Action,Activision,0.91,0.39,0.0,0.13,1.43,72,13,6.1,14
Dragon Ball: Revenge of King Piccolo,Wii,7.4,2009,11,18,7557,Action,Namco Bandai Games,0.13,0.03,0.03,0.02,0.2,65,25,7.3,15
Bleach: The 3rd Phantom,Nintendo DS,7.0,2009,11,17,7668,Role-Playing,Sega,0.1,0.02,0.07,0.01,0.2,59,28,8,10
Hot Wheels: Battle Force 5,Wii,5.3,2009,11,17,7981,Racing,Activision,0.17,0.0,0.0,0.01,0.19,,,tbd,
Valhalla Knights: Eldar Saga,Wii,4.5,2009,11,24,9184,Role-Playing,Rising Star Games,0.1,0.01,0.01,0.01,0.14,35,17,6.7,19
EA Sports Active: More Workouts,Wii,8.0,2009,11,13,1742,Sports,Electronic Arts,0.78,0.28,0.0,0.1,1.16,80,15,tbd,
New Super Mario Bros. Wii,Wii,8.9,2009,11,13,9,Platform,Nintendo,14.59,7.06,4.7,2.26,28.62,87,80,8.4,594
Harvest Moon: Animal Parade,Wii,7.5,2009,11,20,2728,Simulation,Rising Star Games,0.6,0.09,0.02,0.05,0.76,76,10,8.9,20
LEGO Indiana Jones 2: The Adventure Continues,Nintendo DS,5.2,2009,11,20,1658,Action,Activision,0.66,0.43,0.0,0.12,1.21,72,13,6.1,14
Squeeballs Party,Nintendo DS,3.1,2009,11,19,8259,Puzzle,Performance Designed Products,0.16,0.0,0.0,0.01,0.17,59,16,tbd,
Resident Evil: The Darkside Chronicles,Wii,8.1,2009,11,13,1902,Action,Capcom,0.48,0.32,0.2,0.09,1.08,75,55,8,60
Jurassic: The Hunted,Wii,6.0,2009,11,13,8782,Shooter,Activision,0.14,0.0,0.0,0.01,0.15,,,4.5,4
Hot Wheels: Battle Force 5,Nintendo DS,4.5,2009,11,19,8730,Racing,Activision,0.13,0.02,0.0,0.01,0.15,,,tbd,
Dragon Ball Z: Attack of the Saiyans,Nintendo DS,7.1,2009,11,30,5077,Role-Playing,Namco Bandai Games,0.13,0.02,0.21,0.01,0.38,73,21,7.9,24
Disney Fairies: Tinker Bell and the Lost Treasure,Nintendo DS,6.8,2009,11,12,1997,Adventure,Disney Interactive Studios,0.57,0.35,0.02,0.1,1.04,,,tbd,
Naruto Shippuden: Clash of Ninja Revolution 3,Wii,8.0,2009,11,12,3832,Fighting,Nintendo,0.45,0.04,0.0,0.04,0.52,74,23,8.1,21
Call of Duty: Modern Warfare: Mobilized,Nintendo DS,8.0,2009,11,10,4559,Shooter,Activision,0.37,0.02,0.0,0.03,0.43,,,,
NBA 2K10,Wii,6.5,2009,11,25,4888,Sports,Take-Two Interactive,0.36,0.0,0.0,0.03,0.39,82,46,7.6,34
All Star Cheer Squad 2,Wii,7.0,2009,11,24,9427,Sports,THQ,0.12,0.0,0.0,0.01,0.13,,,tbd,
Scene It? Bright Lights! Big Screen!,Wii,4.9,2009,11,24,9151,Misc,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.01,0.14,,,,
Planet 51,Wii,5.0,2009,12,3,7517,Action,Sega,0.17,0.02,0.0,0.02,0.2,,,tbd,
Karaoke Revolution,Wii,6.8,2009,12,2,4408,Misc,Konami Digital Entertainment,0.24,0.16,0.0,0.04,0.45,63,4,tbd,
WireWay,Nintendo DS,6.0,2009,12,2,10116,Adventure,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,62,9,tbd,
C.O.P.: The Recruit,Nintendo DS,5.0,2009,12,2,11424,Action,Ubisoft,0.05,0.02,0.0,0.01,0.08,55,38,7.5,13
Avatar: The Game,Wii,5.9,2009,12,1,2819,Action,Ubisoft,0.33,0.32,0.0,0.08,0.73,,,,
The Princess and the Frog,Wii,6.9,2009,12,17,4198,Platform,Disney Interactive Studios,0.29,0.13,0.0,0.04,0.47,,,tbd,
MX vs. ATV Reflex,Nintendo DS,5.7,2009,12,11,9118,Racing,THQ,0.13,0.0,0.0,0.01,0.14,74,44,7.4,10
Resident Evil Archives: Resident Evil Zero,Wii,4.5,2009,12,11,6627,Action,Capcom,0.14,0.04,0.06,0.02,0.25,62,17,8.2,37
Jonas,Nintendo DS,4.0,2009,12,9,5875,Adventure,Disney Interactive Studios,0.28,0.0,0.0,0.02,0.3,45,4,tbd,
Pro Evolution Soccer 2010,Wii,8.1,2009,12,8,3895,Sports,Konami Digital Entertainment,0.12,0.27,0.06,0.05,0.51,78,42,6.7,76
Chaotic: Shadow Warriors,Nintendo DS,6.5,2009,12,7,8037,Action,Activision,0.17,0.0,0.0,0.01,0.18,,,tbd,
The Legend of Zelda: Spirit Tracks,Nintendo DS,9.3,2009,12,7,397,Action,Nintendo,1.43,0.94,0.74,0.27,3.38,87,75,7.8,228
Silent Hill: Shattered Memories,Wii,8.6,2009,12,4,4097,Action,Konami Digital Entertainment,0.23,0.19,0.01,0.05,0.48,79,56,8,226
Bookworm,Nintendo DS,8.4,2009,12,4,5409,Puzzle,PopCap Games,0.31,0.01,0.0,0.02,0.34,80,5,tbd,
Just Dance,Wii,2.0,2009,12,3,103,Misc,Ubisoft,3.51,3.03,0.0,0.73,7.27,49,21,8,110
Fighting Fantasy: The Warlock of Firetop Mountain,Nintendo DS,5.5,2010,1,5,10977,Role-Playing,Aspyr,0.09,0.0,0.0,0.01,0.09,45,10,8.1,31
Pinball Hall of Fame: The Gottlieb Collection,Wii,7.0,2010,1,8,9042,Misc,System 3 Arcade Software,0.13,0.0,0.0,0.01,0.14,,,tbd,
The Sky Crawlers: Innocent Aces,Wii,8.0,2010,1,8,9598,Simulation,Namco Bandai Games,0.09,0.02,0.01,0.01,0.13,74,42,7.9,13
Guitar Hero: Van Halen,Wii,4.9,2010,1,8,5996,Misc,Activision,0.14,0.12,0.0,0.03,0.29,57,34,5.8,17
No More Heroes 2: Desperate Struggle,Wii,8.8,2010,1,21,4747,Action,Rising Star Games,0.21,0.12,0.04,0.03,0.41,84,68,8.8,184
Sands of Destruction,Nintendo DS,7.4,2010,1,19,6946,Role-Playing,Sega,0.09,0.0,0.13,0.01,0.24,63,20,7.9,18
Scene It? Twilight,Wii,5.5,2009,12,18,6433,Misc,Konami Digital Entertainment,0.16,0.08,0.0,0.02,0.27,49,5,tbd,
The Princess and the Frog,Nintendo DS,5.5,2009,12,17,3166,Platform,Disney Interactive Studios,0.41,0.17,0.0,0.06,0.64,,,tbd,
Bejeweled Twist,Nintendo DS,7.0,2010,2,9,10605,Puzzle,PopCap Games,0.0,0.09,0.0,0.01,0.1,77,10,tbd,
Glory of Heracles,Nintendo DS,6.0,2010,2,5,5886,Role-Playing,Nintendo,0.2,0.0,0.08,0.01,0.3,69,23,7.3,18
Ace Attorney Investigations: Miles Edgeworth,Nintendo DS,7.6,2010,2,16,2716,Adventure,Capcom,0.27,0.15,0.3,0.04,0.76,78,51,8.4,79
Data East Arcade Classics,Wii,5.0,2010,2,16,11122,Misc,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09,56,7,8.2,5
Major League Baseball 2K10,Nintendo DS,2.8,2010,3,5,8802,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15,76,26,7.6,38
Super Monkey Ball: Step & Roll,Wii,7.8,2010,2,11,4787,Action,Sega,0.17,0.2,0.0,0.04,0.4,,,,
Endless Ocean: Blue World,Wii,7.0,2010,2,22,2367,Simulation,Nintendo,0.47,0.22,0.12,0.07,0.88,76,42,8.5,26
Major League Baseball 2K10,Wii,5.0,2010,3,2,6368,Sports,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27,76,26,7.6,38
Shiren the Wanderer,Wii,7.0,2010,2,9,7700,Role-Playing,Sega,0.08,0.0,0.11,0.01,0.2,71,21,7.6,5
Sonic Classic Collection,Nintendo DS,7.0,2010,3,5,861,Platform,Sega,0.99,0.8,0.0,0.18,1.97,70,24,7.5,28
Red Steel 2,Wii,8.6,2010,3,23,3185,Shooter,Ubisoft,0.36,0.21,0.01,0.06,0.63,80,73,8.6,178
Rooms: The Main Building,Wii,5.0,2010,3,23,12555,Adventure,Hudson Soft,0.06,0.0,0.0,0.0,0.06,56,23,tbd,
Rooms: The Main Building,Nintendo DS,5.0,2010,3,22,3497,Adventure,Nintendo,0.1,0.41,0.01,0.06,0.58,56,23,tbd,
Battle of Giants: Mutant Insects,Nintendo DS,6.0,2010,3,17,6329,Strategy,Ubisoft,0.09,0.15,0.0,0.03,0.27,,,tbd,
Infinite Space,Nintendo DS,7.0,2010,3,16,7254,Role-Playing,Sega,0.07,0.06,0.07,0.01,0.22,75,46,9,61
America's Test Kitchen: Let's Get Cooking,Nintendo DS,8.5,2010,3,29,6379,Simulation,Nintendo,0.25,0.0,0.0,0.02,0.27,87,4,5.6,9
Picross 3D,Nintendo DS,8.5,2010,5,3,3817,Puzzle,Nintendo,0.3,0.03,0.16,0.03,0.53,83,35,8.4,33
2010 FIFA World Cup South Africa,Wii,6.5,2010,4,28,4525,Sports,Electronic Arts,0.23,0.15,0.01,0.04,0.43,82,56,7.8,57
Shin Megami Tensei: Strange Journey,Nintendo DS,8.5,2010,4,1,5998,Role-Playing,Atlus,0.14,0.0,0.14,0.01,0.29,80,26,8.7,69
How to Train Your Dragon,Nintendo DS,6.5,2010,4,10,3737,Action,Activision,0.32,0.17,0.0,0.05,0.54,60,8,tbd,
Calling,Wii,3.5,2010,4,7,9665,Adventure,Konami Digital Entertainment,0.07,0.04,0.0,0.01,0.12,49,28,6.7,16
"Sakura Wars: So Long, My Love",Wii,9.0,2010,4,6,10061,Role-Playing,Ackkstudios,0.06,0.04,0.0,0.01,0.11,75,30,7.3,31
Monster Hunter Tri,Wii,8.8,2010,4,14,720,Role-Playing,Nintendo,0.67,0.41,1.05,0.11,2.25,84,70,8.6,219
Again,Nintendo DS,4.5,2010,4,13,11763,Adventure,Ackkstudios,0.07,0.0,0.0,0.0,0.07,,,,
Dementium II,Nintendo DS,8.0,2010,5,4,9917,Shooter,SouthPeak Games,0.09,0.02,0.0,0.01,0.12,75,25,8.3,31
Prince of Persia: The Forgotten Sands,Wii,8.0,2010,5,18,6727,Action,Ubisoft,0.11,0.11,0.0,0.02,0.25,75,49,7.6,120
Prince of Persia: The Forgotten Sands,Nintendo DS,4.5,2010,5,18,8716,Action,Ubisoft,0.14,0.01,0.0,0.01,0.16,75,49,7.6,120
Mario Tennis,Wii,8.5,2010,6,30,12125,Sports,Nintendo,0.0,0.06,0.0,0.01,0.07,,,tbd,
Green Day: Rock Band,Wii,8.0,2010,6,30,5065,Misc,MTV Games,0.22,0.12,0.0,0.03,0.38,76,41,6.3,24
Transformers: War for Cybertron -- Decepticons,Nintendo DS,6.5,2010,6,30,9555,Action,Activision,0.11,0.01,0.0,0.01,0.13,,,,
LEGO Harry Potter: Years 1-4,Wii,8.5,2010,6,29,619,Action,Warner Bros. Interactive Entertainment,1.29,0.97,0.0,0.23,2.49,79,13,8,34
Bass Pro Shops: The Hunt,Wii,5.0,2010,7,6,6829,Sports,XS Games,0.23,0.0,0.0,0.02,0.24,,,tbd,
Transformers: Cybertron Adventures,Wii,3.5,2010,6,28,6226,Action,Activision,0.15,0.1,0.0,0.03,0.28,41,15,6.5,8
Sin and Punishment: Star Successor,Wii,9.0,2010,6,27,4455,Shooter,Nintendo,0.2,0.14,0.06,0.04,0.44,,,,
Toy Story 3: The Video Game,Wii,7.5,2010,6,24,1369,Action,Disney Interactive Studios,0.64,0.63,0.0,0.14,1.41,,,,
Puzzle Quest 2,Nintendo DS,8.5,2010,6,20,9721,Puzzle,D3Publisher,0.11,0.0,0.0,0.01,0.12,74,27,5.8,11
Tournament of Legends,Wii,5.0,2010,7,6,12055,Fighting,Sega,0.04,0.02,0.0,0.01,0.07,45,38,6.9,11
Iron Man 2,Wii,5.5,2010,5,21,5462,Action,Sega,0.15,0.15,0.0,0.03,0.33,41,28,5.2,36
Blue Dragon: Awakened Shadow,Nintendo DS,8.0,2010,6,3,10596,Role-Playing,Namco Bandai Games,0.06,0.0,0.03,0.0,0.1,63,27,6.6,10
Tiger Woods PGA Tour 11,Wii,9.0,2010,6,9,3619,Sports,Electronic Arts,0.24,0.26,0.0,0.06,0.56,78,40,6.7,17
LEGO Harry Potter: Years 1-4,Nintendo DS,7.0,2010,7,9,673,Action,Warner Bros. Interactive Entertainment,1.07,1.05,0.0,0.23,2.35,79,13,8,34
Super Mario Galaxy 2,Wii,10.0,2010,5,20,92,Platform,Nintendo,3.66,2.42,0.98,0.64,7.69,97,87,9.1,1854
Attack of the Movies 3D,Wii,4.5,2010,5,26,10326,Shooter,Majesco Entertainment,0.1,0.0,0.0,0.01,0.11,39,6,tbd,
Mega Man Zero Collection,Nintendo DS,8.0,2010,7,8,5256,Platform,Capcom,0.21,0.02,0.11,0.02,0.36,78,15,8.9,39
Dragon Ball: Origins 2,Nintendo DS,7.5,2010,7,28,8597,Action,Namco Bandai Games,0.05,0.02,0.08,0.01,0.16,70,22,tbd,
Spider-Man: Shattered Dimensions,Wii,7.5,2010,9,7,6820,Action,Activision,0.13,0.09,0.0,0.02,0.24,74,57,7.5,96
Arc Rise Fantasia,Wii,6.5,2010,8,13,7754,Role-Playing,Marvelous Interactive,0.13,0.0,0.06,0.01,0.19,64,26,7.8,43
Tetris Party Deluxe,Wii,7.5,2010,7,12,3500,Puzzle,Nintendo,0.34,0.17,0.02,0.05,0.58,76,11,tbd,
Dragon Quest IX: Sentinels of the Starry Skies,Nintendo DS,8.0,2010,7,9,150,Role-Playing,Nintendo,0.66,0.69,4.35,0.15,5.84,87,65,8.8,197
Monster Rancher DS,Nintendo DS,5.5,2010,8,10,9384,Role-Playing,Tecmo Koei,0.08,0.0,0.05,0.01,0.13,58,4,tbd,
Disney Sing It: Family Hits,Wii,6.5,2010,8,6,3293,Misc,Disney Interactive Studios,0.39,0.18,0.0,0.05,0.61,,,tbd,
Metroid: Other M,Wii,8.5,2010,8,27,1376,Action,Nintendo,0.87,0.31,0.13,0.1,1.41,79,71,6.5,482
NHL 2K11,Wii,6.5,2010,8,26,6125,Sports,Take-Two Interactive,0.24,0.02,0.0,0.02,0.28,62,12,5.8,4
Just Dance 2,Wii,8.0,2010,10,19,69,Misc,Ubisoft,5.84,2.89,0.01,0.78,9.52,74,24,7.3,24
Samurai Warriors 3,Wii,3.0,2010,9,28,4361,Action,Nintendo,0.1,0.02,0.32,0.01,0.45,55,26,7.2,22
The Lord of the Rings: Aragorn's Quest,Nintendo DS,5.0,2010,9,21,9755,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.12,58,21,7.8,5
The Lord of the Rings: Aragorn's Quest,Wii,7.0,2010,9,20,6852,Action,Warner Bros. Interactive Entertainment,0.17,0.05,0.0,0.02,0.24,58,21,7.8,5
FIFA Soccer 11,Nintendo DS,7.0,2010,10,8,2856,Sports,Electronic Arts,0.13,0.5,0.0,0.09,0.72,89,51,8,233
Sengoku Basara: Samurai Heroes,Wii,4.5,2010,10,12,5880,Action,Capcom,0.08,0.02,0.2,0.01,0.3,61,37,7.9,29
Super Scribblenauts,Nintendo DS,9.0,2010,10,8,1259,Puzzle,Warner Bros. Interactive Entertainment,1.08,0.31,0.0,0.11,1.5,81,53,8.2,46
Professor Layton and the Unwound Future,Nintendo DS,8.5,2010,9,10,400,Puzzle,Nintendo,0.65,1.61,0.82,0.28,3.36,86,62,9.2,111
Etrian Odyssey III: The Drowned City,Nintendo DS,6.0,2010,10,11,5562,Role-Playing,Atlus,0.13,0.0,0.19,0.01,0.33,77,23,8,21
FIFA Soccer 11,Wii,6.5,2010,10,11,1905,Sports,Electronic Arts,0.26,0.69,0.0,0.12,1.08,89,51,8,233
MySims SkyHeroes,Wii,7.0,2010,10,8,5767,Action,Electronic Arts,0.18,0.1,0.0,0.03,0.31,,,tbd,
Final Fantasy: The 4 Heroes of Light,Nintendo DS,8.0,2010,10,5,3396,Role-Playing,Square Enix,0.23,0.11,0.23,0.03,0.59,71,49,7.1,38
NBA Jam,Wii,8.5,2010,10,5,4513,Sports,Electronic Arts,0.38,0.03,0.0,0.03,0.43,79,43,8.5,20
Harvest Moon: Grand Bazaar,Nintendo DS,6.5,2010,9,8,4651,Simulation,Rising Star Games,0.22,0.05,0.13,0.02,0.42,,,,
Spider-Man: Shattered Dimensions,Nintendo DS,7.5,2010,9,8,7819,Action,Activision,0.17,0.01,0.0,0.01,0.19,74,57,7.5,96
DJ Hero 2,Wii,8.5,2010,10,26,3207,Misc,Activision,0.49,0.09,0.0,0.04,0.63,86,66,7.9,23
Guitar Hero: Warriors of Rock,Wii,6.0,2010,9,30,2050,Misc,Activision,0.48,0.44,0.0,0.09,1.01,77,26,7.5,17
Truth or Lies,Wii,4.0,2010,9,29,10529,Misc,THQ,0.04,0.05,0.0,0.01,0.1,28,6,5.2,6
Pokemon Ranger: Guardian Signs,Nintendo DS,7.0,2010,10,4,1483,Role-Playing,Nintendo,0.51,0.17,0.58,0.06,1.33,68,25,8.2,25
Wii Party,Wii,7.0,2010,10,3,79,Misc,Nintendo,1.79,3.53,2.49,0.68,8.49,68,42,7.4,54
MySims SkyHeroes,Nintendo DS,5.0,2010,10,22,5546,Action,Electronic Arts,0.22,0.08,0.0,0.03,0.33,,,tbd,
Michael Jackson: The Experience,Wii,3.5,2010,12,2,248,Misc,Ubisoft,2.67,1.35,0.01,0.39,4.42,56,37,8.3,31
Beyblade: Metal Fusion,Nintendo DS,4.0,2010,11,23,6463,Role-Playing,Hudson Soft,0.08,0.03,0.14,0.01,0.26,36,4,tbd,
Family Feud Decades,Wii,4.0,2010,11,29,8355,Misc,Ubisoft,0.16,0.0,0.0,0.01,0.17,,,tbd,
Babysitting Mama,Wii,4.5,2010,11,11,3973,Simulation,505 Games,0.34,0.12,0.0,0.04,0.5,,,tbd,
