title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
Leisure Suit Larry: Magna Cum Laude,Xbox,7.2,2004,10,4,8438,Adventure,Vivendi Games,0.12,0.04,0.0,0.01,0.17,60,44,6.3,18
Mortal Kombat: Deception,Xbox,8.8,2004,10,1,2715,Fighting,Midway Games,0.61,0.12,0.0,0.03,0.76,81,43,8.5,90
Colin McRae Rally 2005,Xbox,9.1,2004,9,30,13268,Racing,Codemasters,0.04,0.01,0.0,0.0,0.05,83,35,7.5,6
Tiger Woods PGA Tour 2005,Xbox,9.0,2004,9,21,2438,Sports,Electronic Arts,0.64,0.18,0.0,0.03,0.85,88,30,8.2,20
X-Men Legends,Xbox,8.4,2004,9,20,2322,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9,79,48,8.5,69
NHL 2005,Xbox,8.3,2004,9,20,8690,Sports,Electronic Arts,0.12,0.03,0.0,0.01,0.16,75,21,8.3,23
ESPN NBA 2K5,Xbox,8.1,2004,9,28,2174,Sports,Global Star,0.88,0.04,0.0,0.04,0.95,83,24,7.5,36
FIFA Soccer 2005,Xbox,8.6,2004,10,8,2142,Sports,Electronic Arts,0.33,0.6,0.0,0.04,0.97,81,27,7.6,56
Bad Boys: Miami Takedown,Xbox,3.6,2004,9,27,8090,Shooter,Empire Interactive,0.14,0.04,0.0,0.01,0.18,43,5,3.4,13
NBA Live 2005,Xbox,8.9,2004,9,27,2323,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9,84,21,8.1,44
BloodRayne 2,Xbox,8.0,2004,10,13,8879,Shooter,THQ,0.11,0.03,0.0,0.01,0.15,70,26,8.5,21
Midway Arcade Treasures 2,Xbox,8.0,2004,10,6,5785,Misc,Midway Games,0.24,0.05,0.0,0.01,0.31,74,28,tbd,
Shark Tale,Xbox,7.0,2004,10,6,7661,Action,Activision,0.15,0.04,0.0,0.01,0.2,69,30,6.5,6
The Dukes of Hazzard: Return of the General Lee,Xbox,4.5,2004,10,5,11630,Racing,Ubisoft,0.06,0.02,0.0,0.0,0.08,52,17,6.8,8
Ty the Tasmanian Tiger 2: Bush Rescue,Xbox,7.0,2004,10,12,10284,Platform,Electronic Arts,0.08,0.02,0.0,0.0,0.11,71,24,8.2,22
Tak 2: The Staff of Dreams,Xbox,8.4,2004,10,11,9369,Platform,THQ,0.1,0.03,0.0,0.0,0.13,71,31,8,10
Robotech: Invasion,Xbox,7.4,2004,10,11,13315,Shooter,Global Star,0.04,0.01,0.0,0.0,0.05,57,33,tbd,
Conflict: Vietnam,Xbox,6.7,2004,10,11,7159,Shooter,SCi,0.17,0.05,0.0,0.01,0.22,58,24,8.1,21
Kingdom Under Fire: The Crusaders,Xbox,8.2,2004,10,11,5680,Strategy,Deep Silver,0.24,0.07,0.0,0.01,0.32,81,50,7.9,31
SNK vs. Capcom: SVC Chaos,Xbox,6.0,2004,10,8,10618,Fighting,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,,,,
The Bard's Tale,Xbox,8.2,2004,10,21,10624,Role-Playing,Ubisoft,0.08,0.02,0.0,0.0,0.1,76,44,8.6,14
Teenage Mutant Ninja Turtles 2: Battle Nexus,Xbox,6.0,2004,10,19,9552,Action,Konami Digital Entertainment,0.1,0.03,0.0,0.0,0.13,47,25,7.8,12
Men of Valor,Xbox,7.8,2004,10,19,6664,Shooter,Vivendi Games,0.19,0.05,0.0,0.01,0.25,73,47,8,8
Trigger Man,Xbox,2.0,2004,10,15,13448,Shooter,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,32,4,4.8,16
Syberia II,Xbox,8.4,2004,10,14,14641,Adventure,Ubisoft,0.02,0.01,0.0,0.0,0.03,71,7,8.7,6
Sonic Mega Collection Plus,Xbox,7.8,2004,11,3,2292,Misc,Sega,0.61,0.26,0.0,0.04,0.91,73,21,8.6,30
Otogi 2: Immortal Warriors,Xbox,8.4,2004,10,14,12986,Action,Sega,0.04,0.01,0.0,0.0,0.05,79,43,8.3,12
Tron 2.0: Killer App,Xbox,7.8,2004,11,2,12626,Action,Disney Interactive Studios,0.04,0.01,0.0,0.0,0.06,68,16,tbd,
Spyro: A Hero's Tail,Xbox,7.0,2004,11,2,9136,Platform,Vivendi Games,0.11,0.03,0.0,0.01,0.14,60,16,8,44
Ultra Bust-A-Move,Xbox,7.3,2004,11,9,12997,Puzzle,505 Games,0.04,0.01,0.0,0.0,0.05,74,12,tbd,
The Urbz: Sims in the City,Xbox,7.5,2004,11,9,5390,Simulation,Electronic Arts,0.22,0.11,0.0,0.01,0.34,70,25,8.2,24
Halo 2,Xbox,9.8,2004,11,7,80,Shooter,Microsoft Game Studios,6.82,1.53,0.05,0.08,8.49,95,91,8.2,1218
Godzilla: Save the Earth,Xbox,6.5,2004,11,15,9177,Fighting,Atari,0.1,0.03,0.0,0.0,0.14,62,19,8.7,21
Lemony Snicket's A Series of Unfortunate Events,Xbox,7.1,2004,11,15,9730,Platform,Activision,0.09,0.03,0.0,0.0,0.12,63,25,5.7,12
Fight Club,Xbox,4.5,2004,11,15,10379,Fighting,Vivendi Games,0.08,0.02,0.0,0.0,0.11,36,28,4.4,22
Forgotten Realms: Demon Stone,Xbox,7.3,2004,11,15,11196,Action,Atari,0.06,0.02,0.0,0.0,0.09,71,40,6.8,18
Need for Speed Underground 2,Xbox,9.1,2004,11,12,698,Racing,Electronic Arts,1.38,0.8,0.0,0.1,2.28,82,39,8.6,132
Dead or Alive Ultimate,Xbox,9.2,2004,10,26,3988,Fighting,Tecmo Koei,0.3,0.1,0.08,0.02,0.5,83,64,8.7,25
Outlaw Golf 2,Xbox,7.4,2004,10,22,7482,Sports,Global Star,0.15,0.04,0.0,0.01,0.21,63,20,tbd,
Scaler,Xbox,8.0,2004,10,22,13610,Platform,Global Star,0.03,0.01,0.0,0.0,0.04,70,20,8.6,18
GoldenEye: Rogue Agent,Xbox,6.5,2004,11,22,4036,Shooter,Electronic Arts,0.34,0.13,0.0,0.02,0.49,60,38,7,32
Chessmaster,Xbox,8.5,2004,11,1,9401,Misc,Ubisoft,0.1,0.03,0.0,0.0,0.13,79,12,9,6
Backyard Wrestling 2: There Goes the Neighborhood,Xbox,5.6,2004,11,19,9916,Fighting,Eidos Interactive,0.09,0.03,0.0,0.0,0.12,46,23,4.7,10
King Arthur,Xbox,6.9,2004,11,19,12943,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,59,22,8,10
IHRA Professional Drag Racing 2005,Xbox,3.1,2004,11,19,12523,Racing,Bethesda Softworks,0.04,0.01,0.0,0.0,0.06,,,tbd,
The SpongeBob SquarePants Movie,Xbox,7.8,2004,10,28,3694,Platform,THQ,0.4,0.12,0.0,0.02,0.54,75,5,9,54
Tom Clancy's Classic Trilogy,Xbox,8.0,2004,11,18,10665,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.1,,,tbd,
ESPN College Hoops 2K5,Xbox,8.8,2004,11,18,4990,Sports,Sega,0.29,0.08,0.0,0.01,0.38,86,14,8.1,10
Hot Wheels: Stunt Track Challenge,Xbox,6.5,2004,11,18,10534,Racing,THQ,0.08,0.02,0.0,0.0,0.1,62,8,8.1,8
NCAA March Madness 2005,Xbox,8.6,2004,11,18,6195,Sports,Electronic Arts,0.21,0.06,0.0,0.01,0.28,78,19,8.3,13
Call of Duty: Finest Hour,Xbox,7.3,2004,11,16,1655,Shooter,Activision,0.78,0.4,0.0,0.04,1.21,76,49,7.7,69
Tom Clancy's Ghost Recon 2,Xbox,8.8,2004,11,16,1425,Shooter,Ubisoft,0.86,0.45,0.0,0.06,1.36,80,53,8.9,58
Dance Dance Revolution Ultramix 2,Xbox,8.5,2004,11,15,4633,Simulation,Konami Digital Entertainment,0.32,0.09,0.0,0.02,0.42,78,16,7.1,7
Atari Anthology,Xbox,6.0,2004,11,29,6679,Misc,Atari,0.19,0.05,0.0,0.01,0.25,66,12,4.3,6
Prince of Persia: Warrior Within,Xbox,8.7,2004,11,24,2582,Action,Ubisoft,0.48,0.28,0.0,0.04,0.8,83,51,8.5,120
High Rollers Casino,Xbox,1.0,2004,11,23,9585,Misc,Mud Duck Productions,0.1,0.03,0.0,0.0,0.13,,,tbd,
Greg Hastings' Tournament Paintball,Xbox,7.8,2004,11,23,3740,Shooter,Activision,0.46,0.06,0.0,0.02,0.54,74,11,9.2,42
Star Wars Knights of the Old Republic II: The Sith Lords,Xbox,9.3,2004,12,3,1421,Role-Playing,Activision,0.99,0.33,0.0,0.05,1.37,86,67,8.6,140
GunGriffon: Allied Strike,Xbox,6.0,2004,12,16,14305,Simulation,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03,55,21,tbd,
CSI: Crime Scene Investigation,Xbox,5.8,2004,12,14,9943,Adventure,Ubisoft,0.09,0.03,0.0,0.0,0.12,45,14,7.3,4
Tork: Prehistoric Punk,Xbox,6.4,2005,1,13,14326,Platform,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03,62,21,6.2,6
MechAssault 2: Lone Wolf,Xbox,8.9,2004,12,22,5216,Simulation,Microsoft Game Studios,0.27,0.08,0.0,0.01,0.36,81,66,7.5,23
NFL Street 2,Xbox,8.9,2004,12,21,4096,Sports,Electronic Arts,0.36,0.11,0.0,0.02,0.48,77,33,8.7,20
World Soccer Winning Eleven 8 International,Xbox,9.4,2005,2,1,11123,Sports,Konami Digital Entertainment,0.07,0.02,0.0,0.0,0.09,91,26,9.1,38
Oddworld: Stranger's Wrath,Xbox,8.8,2005,1,24,6565,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26,88,65,9.1,58
Playboy: The Mansion,Xbox,6.9,2005,1,21,10821,Simulation,Ubisoft,0.07,0.02,0.0,0.0,0.09,59,33,7.5,18
Street Fighter Anniversary Collection,Xbox,8.2,2005,2,22,8830,Fighting,Capcom,0.11,0.03,0.0,0.01,0.15,78,30,8.7,20
Project: Snowblind,Xbox,8.8,2005,2,18,10187,Action,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,78,54,8.3,23
Constantine,Xbox,6.5,2005,2,16,12712,Action,SCi,0.04,0.01,0.0,0.0,0.06,58,29,7.4,24
NBA Street V3,Xbox,9.4,2005,2,3,5602,Sports,Electronic Arts,0.28,0.03,0.0,0.01,0.32,89,36,8.7,37
Major League Baseball 2K5,Xbox,8.5,2005,2,25,3613,Sports,Take-Two Interactive,0.52,0.02,0.0,0.02,0.56,82,19,7.4,20
Fight Night Round 2,Xbox,9.0,2005,2,24,3342,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6,88,37,9,37
MVP Baseball 2005,Xbox,9.2,2005,2,24,2210,Sports,Electronic Arts,0.7,0.2,0.0,0.03,0.94,87,25,8.6,47
Cold Fear,Xbox,7.6,2005,3,17,12445,Action,Ubisoft,0.05,0.01,0.0,0.0,0.06,68,39,7.7,27
Phantom Dust,Xbox,8.5,2005,3,17,10052,Action,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,81,37,8.5,35
Mega Man Anniversary Collection,Xbox,8.0,2005,3,15,9466,Platform,Capcom,0.1,0.03,0.0,0.0,0.13,80,12,9.2,5
MX vs. ATV Unleashed,Xbox,9.3,2005,3,14,4844,Racing,THQ,0.32,0.07,0.0,0.01,0.4,79,30,8.4,17
Super Monkey Ball Deluxe,Xbox,8.4,2005,3,9,8959,Misc,Sega,0.11,0.03,0.0,0.01,0.15,78,25,7.7,13
Chicago Enforcer,Xbox,4.0,2005,3,7,15366,Shooter,Kemco,0.02,0.0,0.0,0.0,0.02,33,9,2.8,4
Rugby 2005,Xbox,8.0,2005,3,7,13249,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,71,15,8.6,19
Robots,Xbox,5.0,2005,3,4,10851,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.09,53,6,6,8
Worms 3D,Xbox,6.8,2005,3,4,12606,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,70,31,7.8,22
TimeSplitters: Future Perfect,Xbox,9.0,2005,3,18,8538,Shooter,Electronic Arts,0.12,0.03,0.0,0.01,0.16,84,39,9.1,117
Dai Senryaku VII: Modern Military Tactics,Xbox,5.8,2005,3,28,13543,Strategy,Kool Kizz,0.03,0.01,0.0,0.0,0.04,74,11,8.8,6
NARC,Xbox,6.5,2005,3,25,8025,Shooter,Midway Games,0.14,0.04,0.0,0.01,0.18,50,24,7,21
Dragon Ball Z: Sagas,Xbox,4.0,2005,3,24,6853,Fighting,Atari,0.18,0.05,0.0,0.01,0.24,49,13,5.4,29
WWE WrestleMania 21,Xbox,6.0,2005,4,19,4391,Fighting,THQ,0.34,0.1,0.0,0.02,0.45,56,48,6.9,47
Dead to Rights II,Xbox,6.8,2005,4,12,10404,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,51,32,5.3,7
Midnight Club 3: DUB Edition,Xbox,9.2,2005,4,11,2780,Racing,Take-Two Interactive,0.61,0.1,0.0,0.03,0.74,74,34,8.4,31
Jade Empire,Xbox,9.9,2005,4,8,2919,Role-Playing,Microsoft Game Studios,0.48,0.19,0.0,0.03,0.7,89,84,8.6,113
Close Combat: First to Fight,Xbox,8.0,2005,4,7,8010,Shooter,Take-Two Interactive,0.14,0.04,0.0,0.01,0.18,69,46,7.8,10
Obscure,Xbox,7.6,2005,4,6,14037,Adventure,MC2 Entertainment,0.03,0.01,0.0,0.0,0.04,65,27,8.9,39
LEGO Star Wars: The Video Game,Xbox,8.0,2005,4,5,1760,Action,Eidos Interactive,0.83,0.28,0.0,0.05,1.16,,,,
Doom 3,Xbox,9.3,2005,4,3,1461,Shooter,Activision,0.85,0.43,0.0,0.06,1.34,88,71,7.4,116
Iron Phoenix,Xbox,6.6,2005,3,31,15221,Fighting,Sega,0.02,0.0,0.0,0.0,0.02,58,11,6.5,4
Red Ninja: End of Honor,Xbox,4.0,2005,3,29,15598,Action,Vivendi Games,0.01,0.0,0.0,0.0,0.02,47,17,5,7
Ford Racing 3,Xbox,4.5,2005,4,25,11161,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09,50,7,6.6,8
Psychonauts,Xbox,8.7,2005,4,22,9883,Platform,THQ,0.09,0.03,0.0,0.0,0.12,88,54,9,71
Area 51,Xbox,8.0,2005,4,21,6011,Shooter,Midway Games,0.22,0.06,0.0,0.01,0.29,75,37,8.4,52
Raze's Hell,Xbox,7.0,2005,4,21,13327,Shooter,Majesco Entertainment,0.04,0.01,0.0,0.0,0.05,71,37,8.1,8
Motocross Mania 3,Xbox,3.8,2005,5,10,15402,Racing,Take-Two Interactive,0.01,0.0,0.0,0.0,0.02,38,9,3.6,7
Predator: Concrete Jungle,Xbox,5.5,2005,5,6,10695,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.1,47,14,8.8,76
Forza Motorsport,Xbox,9.5,2005,5,3,1984,Racing,Microsoft Game Studios,0.52,0.51,0.0,0.02,1.05,92,73,7.6,213
Pariah,Xbox,8.0,2005,5,2,10444,Action,Hip Interactive,0.08,0.02,0.0,0.0,0.1,70,52,7.4,19
Advent Rising,Xbox,7.8,2005,5,31,9586,Action,THQ,0.1,0.03,0.0,0.0,0.13,68,50,7.5,68
Digimon World 4,Xbox,6.1,2005,6,9,14422,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03,48,7,6.9,37
Grand Theft Auto: San Andreas,Xbox,9.5,2005,6,7,875,Action,Take-Two Interactive,1.26,0.61,0.0,0.09,1.95,93,58,8.6,118
Medal of Honor: European Assault,Xbox,8.1,2005,6,6,3790,Shooter,Electronic Arts,0.32,0.19,0.0,0.02,0.53,72,42,7,15
Batman Begins,Xbox,6.8,2005,6,15,7437,Action,Electronic Arts,0.16,0.04,0.0,0.01,0.21,64,41,7.3,70
Madagascar,Xbox,7.0,2005,6,1,6225,Platform,Activision,0.21,0.06,0.0,0.01,0.28,69,25,7.4,25
Fantastic 4,Xbox,6.5,2005,6,28,6357,Action,Activision,0.2,0.06,0.0,0.01,0.27,64,42,7.8,19
Still Life,Xbox,7.0,2005,6,14,11812,Adventure,Microids,0.05,0.02,0.0,0.0,0.07,70,29,8.2,5
Capcom Fighting Evolution,Xbox,6.8,2005,6,14,13703,Fighting,Capcom,0.03,0.01,0.0,0.0,0.04,61,20,tbd,
Juiced,Xbox,6.8,2005,6,10,8171,Racing,THQ,0.13,0.04,0.0,0.01,0.18,68,36,7.7,24
Destroy All Humans!,Xbox,7.0,2005,6,20,4232,Shooter,THQ,0.34,0.11,0.0,0.02,0.46,,,,
NCAA Football 06,Xbox,9.2,2005,7,11,2132,Sports,Electronic Arts,0.73,0.21,0.0,0.03,0.97,87,25,8.5,36
Halo 2 Multiplayer Map Pack,Xbox,9.0,2005,7,6,2951,Shooter,Microsoft Game Studios,0.54,0.13,0.0,0.02,0.69,89,37,7.4,34
Outlaw Tennis,Xbox,7.0,2005,8,3,13588,Sports,Global Star,0.03,0.01,0.0,0.0,0.04,67,15,tbd,
Delta Force: Black Hawk Down,Xbox,6.8,2005,7,28,5438,Shooter,NovaLogic,0.25,0.07,0.0,0.01,0.34,58,25,8.8,51
Charlie and the Chocolate Factory,Xbox,4.5,2005,7,19,10278,Adventure,Global Star,0.08,0.02,0.0,0.0,0.11,35,21,4.1,28
Darkwatch,Xbox,7.9,2005,8,12,7395,Shooter,Ubisoft,0.16,0.05,0.0,0.01,0.21,74,37,8.4,42
Madden NFL 06,Xbox,8.8,2005,8,5,926,Sports,Electronic Arts,1.75,0.03,0.0,0.08,1.86,88,29,8,121
The Incredible Hulk: Ultimate Destruction,Xbox,8.4,2005,8,16,7018,Action,Vivendi Games,0.17,0.05,0.0,0.01,0.23,83,41,8.7,38
NASCAR 06: Total Team Control,Xbox,8.5,2005,9,1,6337,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27,78,18,7.7,18
Namco Museum: 50th Anniversary,Xbox,5.0,2005,8,31,8200,Misc,Namco Bandai Games,0.13,0.04,0.0,0.01,0.18,61,21,tbd,
Ninja Gaiden Black,Xbox,9.4,2005,9,19,10917,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09,94,32,8.7,121
World Series of Poker,Xbox,3.5,2005,9,16,6631,Misc,Activision,0.19,0.05,0.0,0.01,0.25,46,15,8.2,20
Mortal Kombat: Shaolin Monks,Xbox,8.0,2005,9,16,5736,Action,Midway Games,0.23,0.07,0.0,0.01,0.31,77,41,8.6,74
Dynasty Warriors 5,Xbox,7.7,2005,9,21,12880,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.05,69,29,8.8,68
Tom Clancy's Rainbow Six: Lockdown,Xbox,7.8,2005,9,8,4695,Shooter,Ubisoft,0.26,0.13,0.0,0.02,0.41,74,39,6.6,28
Metal Slug 4 & 5,Xbox,6.1,2005,8,25,13646,Shooter,SNK Playmore,0.03,0.01,0.0,0.0,0.04,,,,
Big Mutha Truckers 2,Xbox,5.5,2005,8,24,11813,Racing,Empire Interactive,0.05,0.02,0.0,0.0,0.07,51,26,2.1,9
The King of Fighters 02/03,Xbox,7.0,2005,8,24,14670,Fighting,SNK Playmore,0.02,0.01,0.0,0.0,0.03,73,28,8.8,14
X-Men Legends II: Rise of Apocalypse,Xbox,8.5,2005,9,21,4424,Role-Playing,Activision,0.3,0.12,0.0,0.02,0.44,82,44,7.3,41
Burnout Revenge,Xbox,8.9,2005,9,8,3788,Racing,Electronic Arts,0.32,0.19,0.0,0.01,0.53,90,52,8.8,114
NHL 06,Xbox,8.5,2005,9,8,6678,Sports,Electronic Arts,0.19,0.05,0.0,0.01,0.25,78,27,8.5,29
NHL 2K6,Xbox,8.7,2005,9,7,7364,Sports,Take-Two Interactive,0.16,0.05,0.0,0.01,0.21,81,28,5.8,18
The Suffering: Ties That Bind,Xbox,8.1,2005,9,20,11136,Action,Midway Games,0.07,0.02,0.0,0.0,0.09,75,37,8,23
Scooby-Doo! Unmasked,Xbox,6.9,2005,9,13,11723,Platform,THQ,0.06,0.02,0.0,0.0,0.08,,,,
Tecmo Classic Arcade,Xbox,4.8,2005,9,2,12402,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.0,0.06,55,26,tbd,
Indigo Prophecy,Xbox,8.4,2005,9,19,10668,Adventure,Atari,0.07,0.03,0.0,0.0,0.1,83,47,7.8,104
Kingdom Under Fire: Heroes,Xbox,8.5,2005,9,30,8769,Strategy,Deep Silver,0.11,0.03,0.0,0.01,0.15,78,55,7.5,23
FIFA Soccer 06,Xbox,8.7,2005,9,30,2998,Sports,Electronic Arts,0.29,0.38,0.0,0.01,0.68,80,32,7.8,47
Frogger: Ancient Shadow,Xbox,5.3,2005,9,27,14740,Platform,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,54,17,4,5
Total Overdose: A Gunslinger's Tale in Mexico,Xbox,8.0,2005,9,26,14992,Shooter,Eidos Interactive,0.02,0.01,0.0,0.0,0.02,71,36,9,25
NBA Live 06,Xbox,9.0,2005,9,23,3155,Sports,Electronic Arts,0.57,0.04,0.0,0.03,0.64,79,30,6.4,15
NBA 2K6,Xbox,8.0,2005,9,26,5205,Action,Take-Two Interactive,0.27,0.08,0.0,0.01,0.36,84,23,8.3,13
Far Cry Instincts,Xbox,9.0,2005,9,26,3511,Shooter,Ubisoft,0.32,0.24,0.0,0.02,0.57,85,56,5.7,73
Midway Arcade Treasures 3,Xbox,8.2,2005,9,23,11504,Misc,Midway Games,0.06,0.02,0.0,0.0,0.08,67,23,tbd,
Tiger Woods PGA Tour 06,Xbox,8.4,2005,9,22,4138,Sports,Electronic Arts,0.35,0.11,0.0,0.02,0.48,83,29,6.2,16
Marvel Nemesis: Rise of the Imperfects,Xbox,5.1,2005,9,22,6140,Fighting,Electronic Arts,0.21,0.06,0.0,0.01,0.28,53,30,6.3,46
Ultimate Spider-Man,Xbox,8.4,2005,9,22,4882,Action,Activision,0.26,0.11,0.0,0.02,0.39,74,52,7.9,54
Tak: The Great Juju Challenge,Xbox,8.0,2005,9,21,11866,Platform,THQ,0.05,0.02,0.0,0.0,0.07,52,6,tbd,
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,Xbox,6.0,2005,10,6,11202,Adventure,Disney Interactive Studios,0.06,0.02,0.0,0.0,0.09,65,19,7.3,6
Cold War,Xbox,5.8,2005,10,13,14956,Shooter,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.02,60,25,8,4
Worms 4: Mayhem,Xbox,6.4,2005,10,13,13752,Strategy,Codemasters,0.03,0.01,0.0,0.0,0.04,69,27,9.2,6
L.A. Rush,Xbox,6.0,2005,10,13,9005,Racing,Midway Games,0.11,0.03,0.0,0.01,0.14,58,31,8,10
Serious Sam II,Xbox,8.0,2005,10,12,12497,Shooter,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,72,34,6.7,11
SSX On Tour,Xbox,8.8,2005,10,10,9079,Sports,Electronic Arts,0.11,0.03,0.0,0.01,0.14,80,41,7.9,26
Doom 3: Resurrection of Evil,Xbox,7.8,2005,10,10,2898,Shooter,Activision,0.53,0.15,0.0,0.03,0.71,77,41,7.9,16
Shattered Union,Xbox,7.8,2005,11,1,13725,Strategy,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,66,17,6.9,7
From Russia With Love,Xbox,7.9,2005,10,31,7648,Action,Electronic Arts,0.15,0.04,0.0,0.01,0.2,69,29,7.6,36
Castlevania: Curse of Darkness,Xbox,7.8,2005,10,31,9932,Action,Konami Digital Entertainment,0.09,0.03,0.0,0.0,0.12,70,30,7.5,46
Sniper Elite,Xbox,7.7,2005,10,18,11121,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09,76,21,8.9,36
Tony Hawk's American Wasteland,Xbox,8.5,2005,10,18,3241,Sports,Activision,0.4,0.2,0.0,0.03,0.62,77,40,7.7,15
Shrek SuperSlam,Xbox,7.0,2005,10,28,10971,Action,Activision,0.07,0.02,0.0,0.0,0.09,67,21,9,26
NCAA March Madness 06,Xbox,8.7,2005,10,18,7525,Sports,Electronic Arts,0.15,0.04,0.0,0.01,0.2,78,19,9.1,13
World Poker Tour,Xbox,7.0,2005,10,24,12268,Misc,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,60,17,8.6,5
Blitz: The League,Xbox,7.2,2005,10,18,3778,Sports,Midway Games,0.4,0.11,0.0,0.02,0.53,78,30,7.7,14
Battlefield 2: Modern Combat,Xbox,8.5,2005,10,18,3583,Shooter,Electronic Arts,0.39,0.15,0.0,0.02,0.56,80,49,8.2,29
Spartan: Total Warrior,Xbox,7.9,2005,10,24,9577,Action,Sega,0.1,0.03,0.0,0.0,0.13,74,33,8.4,65
The Warriors,Xbox,8.7,2005,10,17,6122,Action,Take-Two Interactive,0.21,0.06,0.0,0.01,0.28,84,52,8.5,72
Crash Tag Team Racing,Xbox,7.4,2005,10,21,9636,Racing,Vivendi Games,0.09,0.03,0.0,0.0,0.13,66,21,7,49
The Sims 2,Xbox,8.5,2005,10,27,6701,Simulation,Electronic Arts,0.19,0.05,0.0,0.01,0.25,65,17,6.9,32
Conflict: Global Terror,Xbox,6.0,2005,10,26,10576,Shooter,SCi,0.08,0.02,0.0,0.0,0.1,62,15,8.5,10
Gun,Xbox,8.0,2005,11,8,3861,Shooter,Activision,0.38,0.12,0.0,0.02,0.52,77,43,8.7,70
Heroes of the Pacific,Xbox,8.0,2005,11,4,9498,Simulation,Codemasters,0.1,0.03,0.0,0.0,0.13,76,31,8.4,15
Call of Cthulhu: Dark Corners of the Earth,Xbox,8.2,2005,11,4,12460,Adventure,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,77,51,8.1,37
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,Xbox,5.5,2005,11,3,14005,Action,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,53,20,7,10
Half-Life 2,Xbox,9.4,2005,11,11,3310,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61,90,35,8.6,115
Harry Potter and the Goblet of Fire,Xbox,7.2,2005,11,11,6976,Action,Electronic Arts,0.18,0.05,0.0,0.01,0.23,68,29,6.7,48
The Matrix: Path of Neo,Xbox,7.8,2005,11,9,5735,Action,Atari,0.23,0.07,0.0,0.01,0.31,69,42,7.9,42
Tony Hawk's American Wasteland,Xbox 360,8.3,2005,11,15,5616,Sports,Activision,0.28,0.02,0.0,0.03,0.32,77,40,7.7,15
Operation Flashpoint: Elite,Xbox,5.0,2005,11,14,13488,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.04,64,24,8.3,27
Karaoke Revolution Party,Xbox,8.1,2005,11,14,12209,Misc,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07,78,25,tbd,
Aeon Flux,Xbox,7.8,2005,11,14,16104,Action,THQ,0.01,0.0,0.0,0.0,0.01,66,19,5.8,9
The Bible Game,Xbox,6.5,2005,11,14,13422,Misc,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,,,5.4,22
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Xbox,8.3,2005,11,11,7615,Action,Disney Interactive Studios,0.15,0.04,0.0,0.01,0.2,68,36,8.4,17
Tiger Woods PGA Tour 06,Xbox 360,6.8,2005,11,21,5778,Sports,Electronic Arts,0.28,0.0,0.0,0.02,0.31,83,29,6.2,16
Quake 4,Xbox 360,8.1,2005,11,21,5082,Shooter,Activision,0.32,0.03,0.0,0.03,0.38,75,52,6.7,80
Ridge Racer 6,Xbox 360,7.0,2005,11,21,7592,Racing,Namco Bandai Games,0.1,0.02,0.07,0.01,0.2,74,65,7.1,28
World Championship Poker 2: Featuring Howard Lederer,Xbox,7.0,2005,11,21,10912,Misc,Crave Entertainment,0.07,0.02,0.0,0.0,0.09,67,20,tbd,
